id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
34325,Pokemon XY&Z Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/82843.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/82843l.jpg'}",2016-11-03,2016-11-10,"Professor Sycamore and Alexa explore some ruins, where they discover a stone statue of a woman named Aila, and a legend emerges. A collection of Kalos records reveals that Aila's true love, Jan, attempted to vanquish the Destruction Pokémon Yveltal. When he failed, the land was drained of all life as Yveltal became a cocoon and turned Aila to stone.

Jan continued his quest, seeking out the Life Pokémon Xerneas to replenish the barren land—although it couldn't save Aila. When Kalos seemed hopelessly out of balance, the Order Pokémon Zygarde appeared to restore it, and Jan remained at Aila’s side as the cycle of life and destruction continued. 

(Source: Builbapedia)",7.05,3610,5505,9820,4948,white,2016-11-03T16:35:31+00:00,2021-11-08T04:56:35+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",2,"{'year': 2016, 'season': 'fall'}",game,1380,pg,,"[{'id': 28, 'name': 'OLM'}]","{'status': {'watching': '172', 'completed': '7829', 'on_hold': '150', 'dropped': '145', 'plan_to_watch': '1560'}, 'num_list_users': 9856}",401
1709,Pokemon: Mewtwo! Ware wa Koko ni Ari,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/87922.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/87922l.jpg'}",2000-12-30,2000-12-30,"The Team Rocket leader, Giovanni, has found Mewtwo in a remote area of the Johto region. As Giovanni tries to re-capture Mewtwo, Ash and his friends are kidnapped by Domino, a new Team Rocket member, while trying to rescue Pikachu from Jessie and James. The Clone Pokemon are also captured and are then used as bait for Mewtwo. The situation then becomes a battle between the wills of Mewtwo and Giovanni; and Mewtwo also tries to discover if it and the clones have a purpose in life, even though they are products of science.

(Source: ANN)",7.05,3611,2147,69751,42148,white,2006-12-01T19:39:56+00:00,2022-01-17T02:09:25+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",1,"{'year': 2000, 'season': 'fall'}",game,4500,pg,,"[{'id': 28, 'name': 'OLM'}]","{'status': {'watching': '401', 'completed': '65170', 'on_hold': '216', 'dropped': '199', 'plan_to_watch': '3841'}, 'num_list_users': 69827}",402
5691,Rekka no Honoo: Final Burning,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/11830.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/11830l.jpg'}",2004-06-10,2004-06-10,"This episode explains why the title of the series is ""Flame of Recca"". The things that happened in this short OAV was in the last volume, volume 33, of the tankoubon of Flame of Recca.",7.05,3612,6529,6442,2359,white,2008-12-08T17:59:21+00:00,2021-04-08T03:09:07+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2004, 'season': 'spring'}",manga,1920,pg_13,,[],"{'status': {'watching': '162', 'completed': '3608', 'on_hold': '123', 'dropped': '78', 'plan_to_watch': '2469'}, 'num_list_users': 6440}",403
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.","{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/69657.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/69657l.jpg'}",2006-07-26,2006-07-26,"This is a two part story that happened after Rose moved in to Roy's apartment. During the preparations for Appreciation Day, Solty watches people in the city going about and preparing for the celebration and is confronted with a thought: what is true happiness? While trying to understand happiness and the complexity of human emotions, a young girl who has had a falling out with her mother confronts Solty and Rose asking for their help. ""Love Shared"" is actually the second half of ""Opportunities Missed"", while ""Opportunities Missed"" shows the entire story.

(Source: Wikipedia)",7.05,3621,8097,3680,1665,white,2007-09-20T23:03:43+00:00,2021-11-29T20:00:38+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}]",1,"{'year': 2006, 'season': 'summer'}",original,2580,pg_13,,"[{'id': 3, 'name': 'Gonzo'}]","{'status': {'watching': '70', 'completed': '2415', 'on_hold': '60', 'dropped': '43', 'plan_to_watch': '1093'}, 'num_list_users': 3681}",404
7654,Tokyo Magnitude 8.0 Recap,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/18435.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/18435l.jpg'}",2009-12-11,2009-12-11,Recap special of Tokyo Magnitude 8.0.,7.05,3624,5954,8141,2632,white,2009-12-04T19:52:35+00:00,2021-11-26T02:28:37+00:00,special,finished_airing,"[{'id': 8, 'name': 'Drama'}]",1,"{'year': 2009, 'season': 'fall'}",original,3079,pg_13,,"[{'id': 4, 'name': 'Bones'}, {'id': 290, 'name': 'Kinema Citrus'}]","{'status': {'watching': '172', 'completed': '4197', 'on_hold': '145', 'dropped': '185', 'plan_to_watch': '3445'}, 'num_list_users': 8144}",405
31368,Grisaia no Rakuen Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/75439.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/75439l.jpg'}",2015-08-26,2015-12-25,Short specials included in the Blu-ray and DVD releases.,7.05,3639,2478,54833,28445,white,2015-07-29T20:02:42+00:00,2022-01-10T09:06:07+00:00,special,finished_airing,"[{'id': 9, 'name': 'Ecchi'}]",5,"{'year': 2015, 'season': 'summer'}",visual_novel,180,r+,,"[{'id': 441, 'name': '8bit'}]","{'status': {'watching': '1391', 'completed': '43899', 'on_hold': '552', 'dropped': '337', 'plan_to_watch': '8793'}, 'num_list_users': 54972}",406
4156,Ichigo Mashimaro Episode 0,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/19666.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/19666l.jpg'}",2005-06-08,2005-06-08,A brief special where the girls pretend to be astronauts. ,7.05,3640,4813,13755,7691,white,2008-03-24T11:38:22+00:00,2021-12-01T16:37:07+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,"{'year': 2005, 'season': 'spring'}",4_koma_manga,240,pg_13,,"[{'id': 39, 'name': 'Daume'}]","{'status': {'watching': '115', 'completed': '11338', 'on_hold': '104', 'dropped': '71', 'plan_to_watch': '2141'}, 'num_list_users': 13769}",407
1413,Lupin III: Alcatraz Connection,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/3/15501.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/3/15501l.jpg'}",2001-08-03,2001-08-03,"Zenigata arrives on the ship ""Machine Gun Kelly"", a casino on the water owned by the mafia, because Lupin plans on stealing the casino's money. Lupin and his gang manages to break into the ship's vault but was unable to escape with the money due to Zenigata's shooting. However, there was another purpose the ship had, one that Lupin was aware of; to search for a sunken ship filled with gold. Lupin managed to steal this data while he was on the ship, however, now they have to contend with Zenigata, the mafia, and a secret organization whose base is under Alcatraz, as they attempt to uncover the secret behind the organization and the sunken treasure.

(Source: ANN)",7.05,3647,6418,6721,2663,white,2006-08-21T08:00:08+00:00,2022-02-14T21:13:31+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2001, 'season': 'summer'}",manga,5492,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '131', 'completed': '3984', 'on_hold': '101', 'dropped': '93', 'plan_to_watch': '2425'}, 'num_list_users': 6734}",408
1417,Lupin III: Moeyo Zantetsuken!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/77771.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/77771l.jpg'}",1994-07-29,1994-07-29,"A Hong Kong crime boss contracts Lupin, Fujiko and Jigen to recover a legendary dragon statue that sunk with the Titanic. Unfortunately for them, the dragon is a treasure of Goemon's clan, said to have power exceeding that of his Zantetsuken sword; he resolves to protect the statue at all costs, even if it means killing his old friends. 

(Source: ANN)",7.05,3648,6220,7315,3134,white,2006-08-21T08:05:42+00:00,2022-01-18T13:48:42+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 1994, 'season': 'summer'}",manga,5420,r+,,[],"{'status': {'watching': '129', 'completed': '4559', 'on_hold': '101', 'dropped': '95', 'plan_to_watch': '2444'}, 'num_list_users': 7328}",409
1429,Lupin III: Nusumareta Lupin,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/27610.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/27610l.jpg'}",2004-07-30,2004-07-30,"In the middle of an airborne heist, Lupin goes from stealing to stolen as he's carted off and forced to do a job for a mysterious man identifiable only by the brand of cigarette he smokes. Lupin's mission: to steal the infamous ""Bull's Eye"", a small green jewel best-known for the fact that everyone who's ever stolen it has ended up dead. Along with the challenge of alternately evading and pursuing a young thief with a competitive streak, Lupin and the gang must unravel the mystery of the Bull's Eye before its curse - or their mysterious taskmaster - gets the better of them. 

(Source: ANN)",7.04,3672,6973,5436,2047,white,2006-08-21T08:20:53+00:00,2022-01-03T18:35:44+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2004, 'season': 'summer'}",manga,5480,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '103', 'completed': '3083', 'on_hold': '89', 'dropped': '89', 'plan_to_watch': '2080'}, 'num_list_users': 5444}",410
2298,Mobile Suit Gundam SEED: After-Phase Between the Stars,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/28296.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/28296l.jpg'}",2004-03-26,2004-03-26,"As the war between ZAFT's Coordinators and Earth's Naturals comes to a close, the survivors of the conflict recuperate. Some of these veterans heal with the aid of loved ones, and others choose to recover in isolation, reflecting on their losses and the friends no longer with them.

In this epilogue to the hardships of Kira Yamato and Athrun Zala, the heroes come to terms with their roles in the recent war and prepare for adventures yet to come.

[Written by MAL Rewrite]
",7.04,3676,4726,14403,7323,white,2007-04-13T21:50:27+00:00,2021-12-14T19:07:26+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2004, 'season': 'winter'}",original,320,pg_13,,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '175', 'completed': '10826', 'on_hold': '136', 'dropped': '132', 'plan_to_watch': '3141'}, 'num_list_users': 14410}",411
51225,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1424/121398.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1424/121398l.jpg'}",2022-02-22,2022-02-22,"Initially unveiled on the Pakatube! Channel's ""Paka Live TV Vol.14 1st Anniversary Special!"" stream, a special animation was shown commemorating the 1st anniversary of the Uma Musume: Pretty Derby mobile game starring Kitasan Black and Satono Diamond.

The story begins at the entrance ceremony of the Tracen Academy in spring. Kitasan Black, still unaware of her dream, begins to pursue her aspirations with a clean slate, while Satono Diamond attempts to win the GI to fulfill her family's long-cherished wish. No one knows what the outcome of the race will be for both of them as they set off with their hearts full of hope.

(Source: Crunchyroll, edited)",7.04,3688,10082,1729,416,white,2022-03-10T18:32:45+00:00,2022-03-16T07:10:16+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2022, 'season': 'winter'}",game,420,pg_13,,"[{'id': 1997, 'name': 'Studio Kai'}]","{'status': {'watching': '188', 'completed': '621', 'on_hold': '45', 'dropped': '14', 'plan_to_watch': '860'}, 'num_list_users': 1728}",412
12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/35705.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/35705l.jpg'}",2011-11-23,2012-10-24,Specials that came with the DVDs of Sekai Tougou Hen.,7.03,3700,6738,5986,2028,white,2012-01-16T05:23:04+00:00,2022-02-03T21:31:24+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",3,"{'year': 2011, 'season': 'fall'}",game,360,g,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '211', 'completed': '3237', 'on_hold': '169', 'dropped': '102', 'plan_to_watch': '2267'}, 'num_list_users': 5986}",413
5196,Aria the Origination Picture Drama,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/36237.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/36237l.jpg'}",2008-04-25,2008-10-25,Picture Dramas bundled on the DVD volumes.,7.03,3707,5326,10664,4565,white,2008-09-05T22:06:11+00:00,2022-01-20T22:38:20+00:00,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",7,"{'year': 2008, 'season': 'spring'}",,420,g,,"[{'id': 34, 'name': 'Hal Film Maker'}]","{'status': {'watching': '251', 'completed': '6551', 'on_hold': '211', 'dropped': '164', 'plan_to_watch': '3492'}, 'num_list_users': 10669}",414
659,Azumanga Daioh: Gekijou Tanpen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/59965.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/59965l.jpg'}",2001-12-25,2001-12-25,"In this short movie featuring familiar characters from Azumanga Daioh, Osaka is yet again having a strange dream of Chiyo-Chan's pigtails being posessed. As Chiyo-Chan's pigtails bounce out of the window, who knows if young Chiyo will ever be happy again.

(Source: ANN)",7.03,3710,3021,37954,21361,white,2006-02-02T16:29:32+00:00,2021-12-06T19:44:49+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2001, 'season': 'fall'}",4_koma_manga,369,g,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '308', 'completed': '31079', 'on_hold': '272', 'dropped': '179', 'plan_to_watch': '6140'}, 'num_list_users': 37978}",415
1014,Chicchana Yukitsukai Sugar Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/23190.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/23190l.jpg'}",2003-08-21,2003-08-28,"When Saga—now 15 years old—arrives at her home after a day of errands, her grandmother Regina discovers an old dress in the attic. At this point, Saga recalls the time her elementary class participated in a play titled ""Princess and Fairy."" She volunteered to play the role of the Princess while her rival Greta played the evil witch. The production of the school play reminded Sugar and the other fairies of the time ""The Bear Pianist"" played in the town not too long ago.",7.03,3716,7121,5143,2196,white,2006-05-31T10:42:15+00:00,2021-07-02T16:47:45+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",2,"{'year': 2003, 'season': 'summer'}",original,1440,g,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '103', 'completed': '3377', 'on_hold': '114', 'dropped': '104', 'plan_to_watch': '1448'}, 'num_list_users': 5146}",416
13183,Fate/Zero Remix,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/37081.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/37081l.jpg'}",2012-03-25,2012-04-01,"Two recap specials titled ""Fate/Zero Remix I"" and ""Fate/Zero Remix II"" serve to summarize the first 13 episodes of Fate/Zero.",7.03,3723,3875,23064,7277,white,2012-03-03T05:27:09+00:00,2022-02-03T04:25:16+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2012, 'season': 'winter'}",light_novel,1440,r,,"[{'id': 43, 'name': 'ufotable'}]","{'status': {'watching': '666', 'completed': '11644', 'on_hold': '459', 'dropped': '447', 'plan_to_watch': '9858'}, 'num_list_users': 23074}",417
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/27604.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/27604l.jpg'}",2005-07-22,2005-07-22,"Stolen from the famous ""secret"" Air Force base, Area 51, Lupin's most recently stolen treasure holds a secret. Four ""Bloody Angels,"" the toughest women Lupin has ever faced, want the treasure for their own terrorist purposes. Meanwhile Zenigata teams up with a female police officer to hunt Lupin and the terrorists down.

(Source: ANN)",7.03,3733,6752,5949,2360,white,2006-08-21T08:01:19+00:00,2020-04-15T06:14:44+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2005, 'season': 'summer'}",,5566,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '106', 'completed': '3492', 'on_hold': '94', 'dropped': '87', 'plan_to_watch': '2177'}, 'num_list_users': 5956}",418
