id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,airing_ranking
40768,Gaina Tamager,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1984/105781.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1984/105781l.jpg'}",2019-12-25,,,,16121.0,16573,197,33,white,2019-11-27T09:39:53+00:00,2021-10-06T15:31:10+00:00,ona,currently_airing,"[{'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}]",13,"{'year': 2019, 'season': 'fall'}",,original,240,g,,"[{'id': 2011, 'name': 'Yonago Gainax'}]","{'status': {'watching': '50', 'completed': 0, 'on_hold': '31', 'dropped': '39', 'plan_to_watch': '77'}, 'num_list_users': 197}",229
50495,Garugaku. II: Lucky Stars,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1225/120623.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1225/120623l.jpg'}",2022-01-10,,"Sequel of Gal-gaku.: Hijiri Girls Square Gakuin, featuring Lucky2 as the cast.",,16160.0,11858,846,36,white,2021-12-01T05:28:47+00:00,2022-03-15T14:37:51+00:00,tv,currently_airing,"[{'id': 19, 'name': 'Music'}, {'id': 23, 'name': 'School'}]",0,"{'year': 2022, 'season': 'winter'}","{'day_of_the_week': 'other', 'start_time': '07:05'}",game,804,pg,,"[{'id': 28, 'name': 'OLM'}]","{'status': {'watching': '115', 'completed': 0, 'on_hold': '20', 'dropped': '57', 'plan_to_watch': '654'}, 'num_list_users': 846}",230
34205,GJ8man,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/82312.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/82312l.jpg'}",2016-10-08,,"Gorou Joe is a boy who lives a carefree life in the small historical town of Gujo Hachiman in Gifu prefecture. One day an old self-professed ""water fairy"" appears in front of Joe, and tells him to help people, and grants Joe the power to turn into ""GJ8 Man"" (a pun on Gujo Hachiman, as the number 8 is pronounced ""hachi"" in Japanese, and the ""hachi"" in ""Hachiman"" uses the kanji for the number 8).

(Source: ANN)",,16212.0,15601,261,46,white,2016-10-08T16:23:49+00:00,2017-11-10T16:03:03+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 31, 'name': 'Super Power'}]",0,"{'year': 2016, 'season': 'fall'}",,,300,g,,[],"{'status': {'watching': '57', 'completed': 0, 'on_hold': '21', 'dropped': '85', 'plan_to_watch': '98'}, 'num_list_users': 261}",231
36543,GJ8man Soushuuhen,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/88316.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/88316l.jpg'}",2017-10-08,,Anniversary recaps of GJ8man. The recaps aired on the exact day as their 1st episodes of the seasons of the previous year (albeit the seasons are 12 eps long even though there is no break in airing and the ep count continues like normal and the show is a monthly release). The recaps are done in a variety show style where the GJ8man main cast watches clips of the show and gives commentary. ,,16213.0,16587,196,30,white,2017-10-09T08:21:17+00:00,2018-12-12T13:02:07+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 31, 'name': 'Super Power'}]",0,"{'year': 2017, 'season': 'fall'}",,original,667,g,,[],"{'status': {'watching': '45', 'completed': 0, 'on_hold': '17', 'dropped': '64', 'plan_to_watch': '70'}, 'num_list_users': 196}",232
51211,Go! Go! Tokyo MER: Kinkyuujitai to Tatakau Nakama-tachi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1139/121350.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1139/121350l.jpg'}",2022-01-05,,"The live-action Tokyo MER: Hashiru Kinkyuukyuumeishitsu medical drama series got a short anime to commemorate the series' movie announcement. It portrays the characters as animals.

(Source: ANN)",,16219.0,18980,32,6,white,2022-03-09T21:35:55+00:00,2022-03-09T21:50:46+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 48, 'name': 'Work Life'}]",0,"{'year': 2022, 'season': 'winter'}",,other,135,g,,"[{'id': 2412, 'name': 'FUNNY MOVIE'}]","{'status': {'watching': '10', 'completed': 0, 'on_hold': '5', 'dropped': '7', 'plan_to_watch': '10'}, 'num_list_users': 32}",233
22669,Gohan Kaijuu Pap,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/59289.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/59289l.jpg'}",2011-04-25,,"A series of short, 30-second segments featuring Gohan Kaijuu Pap and various ""side dish"" monsters to produce delicious meals.",,16227.0,14485,344,38,white,2014-02-11T17:42:22+00:00,2014-02-23T09:11:31+00:00,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,"{'year': 2011, 'season': 'spring'}",{'day_of_the_week': 'other'},original,30,g,,"[{'id': 276, 'name': 'DLE'}]","{'status': {'watching': '77', 'completed': 0, 'on_hold': '20', 'dropped': '104', 'plan_to_watch': '143'}, 'num_list_users': 344}",234
50419,Gudetama: Muhоu Chitai de Jiyuu mo Fujiyuu,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1141/119570.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1141/119570l.jpg'}",2021-01-21,,Web shorts focusing on the Sanrio character Gudetama.,,16275.0,15617,260,15,white,2021-11-21T20:55:40+00:00,2021-12-06T22:42:20+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2021, 'season': 'winter'}",,original,160,g,,"[{'id': 400, 'name': 'Gathering'}]","{'status': {'watching': '35', 'completed': 0, 'on_hold': '25', 'dropped': '16', 'plan_to_watch': '184'}, 'num_list_users': 260}",235
38097,Hatachi no Ryouma with Kurofune-kun!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1972/93305.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1972/93305l.jpg'}",2018-08-01,,"A Shinagawa ward tourism anime. The anime was made in honor of the 150th anniversary of the Meiji Restoration.
 
It stars Sakamoto Ryouma, a historical figure who took part in overthrowing the Tokugawa shogunate. He spent most of his youth in Shinagawa under the Tosa Clan residence and a statue of him was erected in his honor. He's considered a hero of Edo and worked as a cost guard/battery staff when Commodore Perry landed in Japan with black ships.

Here, the anime has a young Ryouma encounter Kurofune-kun, a black ship chibi mascot, as they time slip to modern Shinagawa. Kurofune-kun shows him the sights and they meet other historical figures who time slipped. ",,16393.0,17195,163,36,white,2018-08-01T08:10:24+00:00,2021-03-31T18:51:25+00:00,ona,currently_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}]",0,"{'year': 2018, 'season': 'summer'}",,original,149,g,,"[{'id': 276, 'name': 'DLE'}]","{'status': {'watching': '36', 'completed': 0, 'on_hold': '21', 'dropped': '35', 'plan_to_watch': '71'}, 'num_list_users': 163}",236
38025,Himitsukessha Taka no Tsume GG,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1227/93216.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1227/93216l.jpg'}",2018-07-19,,"A new season of Eagle Talon, this season focuses on current news stories in a panel-style show and will be distributed online. Eagle Talon still wants to conquer the world but they believe they have to understand the world first.

For example, the first episode talks about Starbucks deciding to remove plastic straws by 2020 which was announced publicly by the company a week before the Eagle Talon episode aired. ",,16495.0,14949,306,24,white,2018-07-21T08:30:51+00:00,2021-01-31T15:17:24+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 31, 'name': 'Super Power'}]",0,"{'year': 2018, 'season': 'summer'}",,original,113,g,,[],"{'status': {'watching': '53', 'completed': 0, 'on_hold': '26', 'dropped': '74', 'plan_to_watch': '153'}, 'num_list_users': 306}",237
50271,Hua Jianghu: Bu Liang Ren V,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1004/119124.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1004/119124l.jpg'}",2022-01-20,,Fifth season of Hua Jianghu: Bu Liang Ren.,,16608.0,14810,318,19,white,2021-10-31T20:04:06+00:00,2022-03-20T17:14:21+00:00,ona,currently_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 22, 'name': 'Romance'}]",0,"{'year': 2022, 'season': 'winter'}",,original,0,pg_13,,[],"{'status': {'watching': '46', 'completed': 0, 'on_hold': '13', 'dropped': '20', 'plan_to_watch': '240'}, 'num_list_users': 319}",238
44053,Hua Jianghu: Gui Yexing,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1842/116032.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1842/116032l.jpg'}",2020-11-10,,"This is a story about growth, friendship and passion. Through the continuous improvement of racing skills, the in-depth understanding of the concept of racing, the understanding of the meaning of life and the friendship of friends, the originally ambitious racer Yeji Dong has gradually grown into the most reliable partner, and will gradually grow into the most powerful racer...

(Source: V2Anime)",,16609.0,16547,199,16,white,2020-11-19T20:20:39+00:00,2022-03-10T19:23:36+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 3, 'name': 'Cars'}, {'id': 30, 'name': 'Sports'}]",40,"{'year': 2020, 'season': 'fall'}",,original,1200,pg_13,,"[{'id': 2281, 'name': 'Rocen'}]","{'status': {'watching': '55', 'completed': 0, 'on_hold': '13', 'dropped': '30', 'plan_to_watch': '101'}, 'num_list_users': 199}",239
50572,Hua Kaizhang Meili,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1947/120012.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1947/120012l.jpg'}",2022-01-10,,"Pure-hearted Zhang Meili was accidentally transferred to the Huaxia Global Universal Extravagant High School. There, she met many rich and handsome boys, gentle boys, bossy men, princes charming, and had a taste of betrayal. How would the kind Zhang Meili deal with these? At the same time, the secret of her mysterious past slowly unfolded.

(Source: Bilibili)",,16612.0,16520,200,10,white,2021-12-10T14:36:54+00:00,2022-01-23T10:07:14+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}]",12,"{'year': 2022, 'season': 'winter'}",,manga,405,pg_13,Based on DCZLD/Ai Er Duo Bojue's (DCZLD/艾尔多伯爵) manga of the same title.,[],"{'status': {'watching': '36', 'completed': 0, 'on_hold': '7', 'dropped': '13', 'plan_to_watch': '144'}, 'num_list_users': 200}",240
48544,Ikinuke! Bakusou! Kusohamu-chan!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1950/113662.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1950/113662l.jpg'}",2021-03-17,,"The anime's release celebrates the character's ""birthday"" as a stamp character for the LINE messaging service. The character is a hamster that came from space.

(Source: ANN)",,16708.0,17941,118,15,white,2021-03-25T14:29:35+00:00,2021-05-17T20:58:52+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2021, 'season': 'winter'}",,manga,180,g,,[],"{'status': {'watching': '23', 'completed': 0, 'on_hold': '10', 'dropped': '31', 'plan_to_watch': '54'}, 'num_list_users': 118}",241
50501,Jian Yu Chuanqi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1229/120326.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1229/120326l.jpg'}",2021-11-28,,"In the ancient sword domain continent, there are ten Excalibur and five families. One of the five families, Lu Yang, a descendant of the Lu family, in a crisis to escape from the pursuit of the moment of awakening the sacred sword ""Peach God sword"", to avoid the pursuit. He kept a low profile, practiced hard, avenged his mother, explored the truth, in the various big clans between the forces of the struggle mediation, and finally dominate the world! Ten swords, ask the sword domain continent. ""The Legend Of Sword Domain""

(Source: Narul Donghua)",,16804.0,16078,229,51,white,2021-12-01T18:09:06+00:00,2022-01-31T15:04:57+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",40,"{'year': 2021, 'season': 'fall'}",,original,600,pg_13,,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]","{'status': {'watching': '138', 'completed': 0, 'on_hold': '6', 'dropped': '19', 'plan_to_watch': '66'}, 'num_list_users': 229}",242
50849,Jing Cui Xian Zun,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1202/120561.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1202/120561l.jpg'}",2022-01-18,,"At the beginning of chaos, the world was divided into three realms: the realm of deities, the realm of men, and the realm of demons. The realm of deities sent a spirit seed down into the world to help the common people. But the spirit seed continuously absorbed the evil of the world and cruelly harmed living things. In the end, Sen Luo, the king of the deities, sacrificed himself and sealed it. However, because of it, the Shangqing Xianmen, where the realm of deities is located, gradually waned and was lost in history. A thousand years later, the ruins of Shangqing Xianmen started to appear in succession. All major sects fought their hardest for possession of the treasures in the ruins.

(Source: Narul Donghua)",,16833.0,16629,194,29,white,2022-01-18T11:26:35+00:00,2022-03-20T17:13:40+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",40,"{'year': 2022, 'season': 'winter'}",,original,600,pg_13,,"[{'id': 2059, 'name': 'Soyep'}]","{'status': {'watching': '73', 'completed': 0, 'on_hold': '8', 'dropped': '25', 'plan_to_watch': '88'}, 'num_list_users': 194}",243
42147,Jingju Mao Zhi Jiaota Shidi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1930/107868.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1930/107868l.jpg'}",2020-03-24,,Fourth season of Jingju Mao.,,16843.0,18029,113,7,white,2020-06-03T06:39:23+00:00,2022-02-28T14:01:44+00:00,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",70,"{'year': 2020, 'season': 'winter'}",,original,750,pg,,[],"{'status': {'watching': '15', 'completed': 0, 'on_hold': '8', 'dropped': '36', 'plan_to_watch': '54'}, 'num_list_users': 113}",244
49277,Jiu Jiu Ba Shi Yi,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1359/116011.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1359/116011l.jpg'}",2021-07-31,,,,16855.0,17886,122,5,white,2021-06-23T19:40:47+00:00,2021-09-22T19:20:09+00:00,ona,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",12,"{'year': 2021, 'season': 'summer'}",,other,960,pg_13,,[],"{'status': {'watching': '13', 'completed': 0, 'on_hold': '7', 'dropped': '18', 'plan_to_watch': '84'}, 'num_list_users': 122}",245
47787,Kaixin Chui Chui,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1498/117956.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1498/117956l.jpg'}",2015,,,,16964.0,19047,30,1,white,2021-02-15T01:31:46+00:00,2021-09-24T19:50:14+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,,,original,180,g,,[],"{'status': {'watching': '2', 'completed': 0, 'on_hold': '2', 'dropped': '10', 'plan_to_watch': '16'}, 'num_list_users': 30}",246
30154,Kamiusagi Rope (ONA),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/72185.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/72185l.jpg'}",2013-07-15,,"Random ONAs of Kamiusagi Rope. Most are one-shot web collaborations or commercials, these shorts were not included in any DVD release of Kamiusagi Rope hence why they are bundled together for this entry rather than having their own independent entries. If a collaboration has multiple eps (eg. Tire Kan, au, Takarakuji, etc.) it will receive its own entry instead of being included here.",,16992.0,16055,230,37,white,2015-02-22T06:53:59+00:00,2017-05-25T11:34:19+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2013, 'season': 'summer'}",,original,150,g,,[],"{'status': {'watching': '54', 'completed': 0, 'on_hold': '22', 'dropped': '65', 'plan_to_watch': '89'}, 'num_list_users': 230}",247
35311,Kamiusagi Rope x TOHO Cinemas,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/85034.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/85034l.jpg'}",2009-11-05,,Kamiusagi Rope and TOHO Cinemas collaboration episodes that were released online only.,,17004.0,15982,234,28,white,2017-03-29T05:41:01+00:00,2020-05-24T06:43:50+00:00,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2009, 'season': 'fall'}",,original,82,g,,[],"{'status': {'watching': '53', 'completed': 0, 'on_hold': '26', 'dropped': '52', 'plan_to_watch': '103'}, 'num_list_users': 234}",248
35312,Kamiusagi Rope x TOHO Cinemas (Movies),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/85035.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/85035l.jpg'}",2014-01-11,,"Kamiusagi Rope episodes for TOHO Cinemas that aired between theater commercials. Most are collaborations or advertisements and they are not considered to be a part of the movie series (ie. Kamiusagi Rope, Kamiusagi Rope 2, Kamiusagi Rope 3) due to being advertisements as well as having an irregular releases.

Some were shown at all TOHO Cinemas (eg. Kashiwa was shown everywhere to advertise the new Kashiwa TOHO Cinemas opening the following month) while others were regional restricted (eg. Hissawwaza was shown only in TOHO Cinemas Shinjuku in honor of the theater's grand opening as well as being a collaboration with the Godzilla franchise and Tokyo Metro's new IC Touch campaign).

None of these episodes were released online at a later date nor included in any DVD release of Kamiusagi Rope.
",,17005.0,15951,237,26,white,2017-03-29T05:41:19+00:00,2017-03-29T05:41:19+00:00,movie,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 2014, 'season': 'winter'}",,original,120,g,,[],"{'status': {'watching': '45', 'completed': 0, 'on_hold': '19', 'dropped': '71', 'plan_to_watch': '102'}, 'num_list_users': 237}",249
